voteId;issueArea;petitionerState;respondentState;jurisdiction;caseOriginState;caseSourceState;certReason;lcDisposition;decisionDirection
02;8.0;6.0;6.0;1.0;6.0;6.0;12.0;2.0;1.0
03;8.0;6.0;6.0;1.0;6.0;6.0;12.0;2.0;1.0
04;8.0;6.0;6.0;1.0;6.0;6.0;12.0;2.0;1.0
05;8.0;6.0;6.0;1.0;6.0;6.0;12.0;2.0;1.0
06;8.0;6.0;6.0;1.0;6.0;6.0;12.0;2.0;1.0
07;8.0;6.0;6.0;1.0;6.0;6.0;12.0;2.0;1.0
08;8.0;6.0;6.0;1.0;6.0;6.0;12.0;2.0;1.0
09;8.0;6.0;6.0;1.0;6.0;6.0;12.0;2.0;1.0
01;9.0;28.0;28.0;1.0;28.0;28.0;11.0;3.0;1.0
02;9.0;28.0;28.0;1.0;28.0;28.0;11.0;3.0;1.0
03;9.0;28.0;28.0;1.0;28.0;28.0;11.0;3.0;1.0
04;9.0;28.0;28.0;1.0;28.0;28.0;11.0;3.0;1.0
05;9.0;28.0;28.0;1.0;28.0;28.0;11.0;3.0;1.0
06;9.0;28.0;28.0;1.0;28.0;28.0;11.0;3.0;1.0
07;9.0;28.0;28.0;1.0;28.0;28.0;11.0;3.0;1.0
08;9.0;28.0;28.0;1.0;28.0;28.0;11.0;3.0;1.0
09;9.0;28.0;28.0;1.0;28.0;28.0;11.0;3.0;1.0
01;7.0;56.0;56.0;1.0;56.0;56.0;12.0;2.0;1.0
02;7.0;56.0;56.0;1.0;56.0;56.0;12.0;2.0;1.0
03;7.0;56.0;56.0;1.0;56.0;56.0;12.0;2.0;1.0
04;7.0;56.0;56.0;1.0;56.0;56.0;12.0;2.0;1.0
05;7.0;56.0;56.0;1.0;56.0;56.0;12.0;2.0;1.0
06;7.0;56.0;56.0;1.0;56.0;56.0;12.0;2.0;1.0
07;7.0;56.0;56.0;1.0;56.0;56.0;12.0;2.0;1.0
08;7.0;56.0;56.0;1.0;56.0;56.0;12.0;2.0;1.0
09;7.0;56.0;56.0;1.0;56.0;56.0;12.0;2.0;1.0
01;8.0;21.0;21.0;1.0;21.0;21.0;2.0;3.0;2.0
02;8.0;21.0;21.0;1.0;21.0;21.0;2.0;3.0;2.0
03;8.0;21.0;21.0;1.0;21.0;21.0;2.0;3.0;2.0
04;8.0;21.0;21.0;1.0;21.0;21.0;2.0;3.0;2.0
05;8.0;21.0;21.0;1.0;21.0;21.0;2.0;3.0;2.0
06;8.0;21.0;21.0;1.0;21.0;21.0;2.0;3.0;2.0
07;8.0;21.0;21.0;1.0;21.0;21.0;2.0;3.0;2.0
08;8.0;21.0;21.0;1.0;21.0;21.0;2.0;3.0;2.0
09;8.0;21.0;21.0;1.0;21.0;21.0;2.0;3.0;2.0
01;2.0;38.0;38.0;1.0;38.0;38.0;11.0;3.0;1.0
02;2.0;38.0;38.0;1.0;38.0;38.0;11.0;3.0;1.0
03;2.0;38.0;38.0;1.0;38.0;38.0;11.0;3.0;1.0
04;2.0;38.0;38.0;1.0;38.0;38.0;11.0;3.0;1.0
05;2.0;38.0;38.0;1.0;38.0;38.0;11.0;3.0;1.0
06;2.0;38.0;38.0;1.0;38.0;38.0;11.0;3.0;1.0
07;2.0;38.0;38.0;1.0;38.0;38.0;11.0;3.0;1.0
08;2.0;38.0;38.0;1.0;38.0;38.0;11.0;3.0;1.0
09;2.0;38.0;38.0;1.0;38.0;38.0;11.0;3.0;1.0
01;3.0;33.0;33.0;1.0;33.0;33.0;12.0;3.0;1.0
02;3.0;33.0;33.0;1.0;33.0;33.0;12.0;3.0;1.0
03;3.0;33.0;33.0;1.0;33.0;33.0;12.0;3.0;1.0
04;3.0;33.0;33.0;1.0;33.0;33.0;12.0;3.0;1.0
05;3.0;33.0;33.0;1.0;33.0;33.0;12.0;3.0;1.0
06;3.0;33.0;33.0;1.0;33.0;33.0;12.0;3.0;1.0
07;3.0;33.0;33.0;1.0;33.0;33.0;12.0;3.0;1.0
08;3.0;33.0;33.0;1.0;33.0;33.0;12.0;3.0;1.0
09;3.0;33.0;33.0;1.0;33.0;33.0;12.0;3.0;1.0
